Simulation started at 11/10/2025 3:50:10 PM.
No.    PC    Instruction     A  SZYHXPNC  B  C  D  E  H  L  IX   IY   SP   A' SZYHXPNC' B' C' D' E' H' L'

212    0470  CALL 0461H      05 10101000  05 FF 00 05 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
213    0461  INC B           05 00101000  06 FF 00 05 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
214    0462  CP 3FH          05 10111011  06 FF 00 05 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
215    0464  JR Z,+4         05 10111011  06 FF 00 05 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
216    0466  JR +4           05 10111011  06 FF 00 05 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
217    046A  RET             05 10111011  06 FF 00 05 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
218    0473  LD (HL),B       05 10111011  06 FF 00 05 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
219    0474  POP BC          05 10111011  05 FF 00 05 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
220    0475  RET             05 10111011  05 FF 00 05 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
221    045B  POP DE          05 10111011  05 FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
222    045C  POP HL          05 10111011  05 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
223    045D  RET             05 10111011  05 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
224    040E  INC A           06 00101001  05 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
225    040F  INC B           06 00101001  06 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
226    0410  CP 46H          06 10101011  06 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
227    0412  JR Z,+4         06 10101011  06 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
228    0414  JR -9           06 10101011  06 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
229    040B  CALL 044BH      06 10101011  06 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
230    044B  PUSH HL         06 10101011  06 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
231    044C  PUSH DE         06 10101011  06 FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
232    044D  LD D,00H        06 10101011  06 FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
233    044F  LD HL,1002H     06 10101011  06 FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
234    0452  LD E,(HL)       06 10101011  06 FF 00 06 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
235    0453  LD HL,1004H     06 10101011  06 FF 00 06 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
236    0456  ADD HL,DE       06 10101000  06 FF 00 06 10 0A FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
237    0457  LD (HL),B       06 10101000  06 FF 00 06 10 0A FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
238    0458  CALL 046BH      06 10101000  06 FF 00 06 10 0A FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
239    046B  PUSH BC         06 10101000  06 FF 00 06 10 0A FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
240    046C  LD HL,1002H     06 10101000  06 FF 00 06 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
241    046F  LD B,(HL)       06 10101000  06 FF 00 06 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
242    0470  CALL 0461H      06 10101000  06 FF 00 06 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
243    0461  INC B           06 00101000  07 FF 00 06 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
244    0462  CP 3FH          06 10111011  07 FF 00 06 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
245    0464  JR Z,+4         06 10111011  07 FF 00 06 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
246    0466  JR +4           06 10111011  07 FF 00 06 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
247    046A  RET             06 10111011  07 FF 00 06 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
248    0473  LD (HL),B       06 10111011  07 FF 00 06 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
249    0474  POP BC          06 10111011  06 FF 00 06 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
250    0475  RET             06 10111011  06 FF 00 06 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
251    045B  POP DE          06 10111011  06 FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
252    045C  POP HL          06 10111011  06 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
253    045D  RET             06 10111011  06 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
254    040E  INC A           07 00101001  06 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
255    040F  INC B           07 00101001  07 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
256    0410  CP 46H          07 10101011  07 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
257    0412  JR Z,+4         07 10101011  07 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
258    0414  JR -9           07 10101011  07 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
259    040B  CALL 044BH      07 10101011  07 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
260    044B  PUSH HL         07 10101011  07 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
261    044C  PUSH DE         07 10101011  07 FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
262    044D  LD D,00H        07 10101011  07 FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
263    044F  LD HL,1002H     07 10101011  07 FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
264    0452  LD E,(HL)       07 10101011  07 FF 00 07 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
265    0453  LD HL,1004H     07 10101011  07 FF 00 07 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
266    0456  ADD HL,DE       07 10101000  07 FF 00 07 10 0B FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
267    0457  LD (HL),B       07 10101000  07 FF 00 07 10 0B FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
268    0458  CALL 046BH      07 10101000  07 FF 00 07 10 0B FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
269    046B  PUSH BC         07 10101000  07 FF 00 07 10 0B FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
270    046C  LD HL,1002H     07 10101000  07 FF 00 07 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
271    046F  LD B,(HL)       07 10101000  07 FF 00 07 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
272    0470  CALL 0461H      07 10101000  07 FF 00 07 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
273    0461  INC B           07 00101000  08 FF 00 07 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
274    0462  CP 3FH          07 10111011  08 FF 00 07 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
275    0464  JR Z,+4         07 10111011  08 FF 00 07 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
276    0466  JR +4           07 10111011  08 FF 00 07 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
277    046A  RET             07 10111011  08 FF 00 07 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
278    0473  LD (HL),B       07 10111011  08 FF 00 07 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
279    0474  POP BC          07 10111011  07 FF 00 07 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
280    0475  RET             07 10111011  07 FF 00 07 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
281    045B  POP DE          07 10111011  07 FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
282    045C  POP HL          07 10111011  07 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
283    045D  RET             07 10111011  07 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
284    040E  INC A           08 00101001  07 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
285    040F  INC B           08 00101001  08 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
286    0410  CP 46H          08 10101011  08 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
287    0412  JR Z,+4         08 10101011  08 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
288    0414  JR -9           08 10101011  08 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
289    040B  CALL 044BH      08 10101011  08 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
290    044B  PUSH HL         08 10101011  08 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
291    044C  PUSH DE         08 10101011  08 FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
292    044D  LD D,00H        08 10101011  08 FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
293    044F  LD HL,1002H     08 10101011  08 FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
294    0452  LD E,(HL)       08 10101011  08 FF 00 08 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
295    0453  LD HL,1004H     08 10101011  08 FF 00 08 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
296    0456  ADD HL,DE       08 10101000  08 FF 00 08 10 0C FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
297    0457  LD (HL),B       08 10101000  08 FF 00 08 10 0C FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
298    0458  CALL 046BH      08 10101000  08 FF 00 08 10 0C FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
299    046B  PUSH BC         08 10101000  08 FF 00 08 10 0C FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
300    046C  LD HL,1002H     08 10101000  08 FF 00 08 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
301    046F  LD B,(HL)       08 10101000  08 FF 00 08 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
302    0470  CALL 0461H      08 10101000  08 FF 00 08 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
303    0461  INC B           08 00101000  09 FF 00 08 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
304    0462  CP 3FH          08 10111011  09 FF 00 08 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
305    0464  JR Z,+4         08 10111011  09 FF 00 08 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
306    0466  JR +4           08 10111011  09 FF 00 08 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
307    046A  RET             08 10111011  09 FF 00 08 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
308    0473  LD (HL),B       08 10111011  09 FF 00 08 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
309    0474  POP BC          08 10111011  08 FF 00 08 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
310    0475  RET             08 10111011  08 FF 00 08 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
311    045B  POP DE          08 10111011  08 FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
312    045C  POP HL          08 10111011  08 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
313    045D  RET             08 10111011  08 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
314    040E  INC A           09 00101001  08 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
315    040F  INC B           09 00101001  09 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
316    0410  CP 46H          09 10101011  09 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
317    0412  JR Z,+4         09 10101011  09 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
318    0414  JR -9           09 10101011  09 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
319    040B  CALL 044BH      09 10101011  09 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
320    044B  PUSH HL         09 10101011  09 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
321    044C  PUSH DE         09 10101011  09 FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
322    044D  LD D,00H        09 10101011  09 FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
323    044F  LD HL,1002H     09 10101011  09 FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
324    0452  LD E,(HL)       09 10101011  09 FF 00 09 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
325    0453  LD HL,1004H     09 10101011  09 FF 00 09 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
326    0456  ADD HL,DE       09 10101000  09 FF 00 09 10 0D FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
327    0457  LD (HL),B       09 10101000  09 FF 00 09 10 0D FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
328    0458  CALL 046BH      09 10101000  09 FF 00 09 10 0D FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
329    046B  PUSH BC         09 10101000  09 FF 00 09 10 0D FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
330    046C  LD HL,1002H     09 10101000  09 FF 00 09 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
331    046F  LD B,(HL)       09 10101000  09 FF 00 09 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
332    0470  CALL 0461H      09 10101000  09 FF 00 09 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
333    0461  INC B           09 00101000  0A FF 00 09 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
334    0462  CP 3FH          09 10111011  0A FF 00 09 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
335    0464  JR Z,+4         09 10111011  0A FF 00 09 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
336    0466  JR +4           09 10111011  0A FF 00 09 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
337    046A  RET             09 10111011  0A FF 00 09 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
338    0473  LD (HL),B       09 10111011  0A FF 00 09 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
339    0474  POP BC          09 10111011  09 FF 00 09 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
340    0475  RET             09 10111011  09 FF 00 09 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
341    045B  POP DE          09 10111011  09 FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
342    045C  POP HL          09 10111011  09 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
343    045D  RET             09 10111011  09 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
344    040E  INC A           0A 00101001  09 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
345    040F  INC B           0A 00101001  0A FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
346    0410  CP 46H          0A 10101011  0A FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
347    0412  JR Z,+4         0A 10101011  0A FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
348    0414  JR -9           0A 10101011  0A FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
349    040B  CALL 044BH      0A 10101011  0A FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
350    044B  PUSH HL         0A 10101011  0A FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
351    044C  PUSH DE         0A 10101011  0A FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
352    044D  LD D,00H        0A 10101011  0A FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
353    044F  LD HL,1002H     0A 10101011  0A FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
354    0452  LD E,(HL)       0A 10101011  0A FF 00 0A 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
355    0453  LD HL,1004H     0A 10101011  0A FF 00 0A 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
356    0456  ADD HL,DE       0A 10101000  0A FF 00 0A 10 0E FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
357    0457  LD (HL),B       0A 10101000  0A FF 00 0A 10 0E FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
358    0458  CALL 046BH      0A 10101000  0A FF 00 0A 10 0E FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
359    046B  PUSH BC         0A 10101000  0A FF 00 0A 10 0E FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
360    046C  LD HL,1002H     0A 10101000  0A FF 00 0A 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
361    046F  LD B,(HL)       0A 10101000  0A FF 00 0A 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
362    0470  CALL 0461H      0A 10101000  0A FF 00 0A 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
363    0461  INC B           0A 00101000  0B FF 00 0A 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
364    0462  CP 3FH          0A 10111011  0B FF 00 0A 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
365    0464  JR Z,+4         0A 10111011  0B FF 00 0A 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
366    0466  JR +4           0A 10111011  0B FF 00 0A 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
367    046A  RET             0A 10111011  0B FF 00 0A 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
368    0473  LD (HL),B       0A 10111011  0B FF 00 0A 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
369    0474  POP BC          0A 10111011  0A FF 00 0A 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
370    0475  RET             0A 10111011  0A FF 00 0A 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
371    045B  POP DE          0A 10111011  0A FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
372    045C  POP HL          0A 10111011  0A FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
373    045D  RET             0A 10111011  0A FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
374    040E  INC A           0B 00101001  0A FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
375    040F  INC B           0B 00101001  0B FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
376    0410  CP 46H          0B 10101011  0B FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
377    0412  JR Z,+4         0B 10101011  0B FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
378    0414  JR -9           0B 10101011  0B FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
379    040B  CALL 044BH      0B 10101011  0B FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
380    044B  PUSH HL         0B 10101011  0B FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
381    044C  PUSH DE         0B 10101011  0B FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
382    044D  LD D,00H        0B 10101011  0B FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
383    044F  LD HL,1002H     0B 10101011  0B FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
384    0452  LD E,(HL)       0B 10101011  0B FF 00 0B 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
385    0453  LD HL,1004H     0B 10101011  0B FF 00 0B 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
386    0456  ADD HL,DE       0B 10101000  0B FF 00 0B 10 0F FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
387    0457  LD (HL),B       0B 10101000  0B FF 00 0B 10 0F FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
388    0458  CALL 046BH      0B 10101000  0B FF 00 0B 10 0F FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
389    046B  PUSH BC         0B 10101000  0B FF 00 0B 10 0F FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
390    046C  LD HL,1002H     0B 10101000  0B FF 00 0B 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
391    046F  LD B,(HL)       0B 10101000  0B FF 00 0B 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
392    0470  CALL 0461H      0B 10101000  0B FF 00 0B 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
393    0461  INC B           0B 00101000  0C FF 00 0B 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
394    0462  CP 3FH          0B 10111011  0C FF 00 0B 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
395    0464  JR Z,+4         0B 10111011  0C FF 00 0B 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
396    0466  JR +4           0B 10111011  0C FF 00 0B 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
397    046A  RET             0B 10111011  0C FF 00 0B 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
398    0473  LD (HL),B       0B 10111011  0C FF 00 0B 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
399    0474  POP BC          0B 10111011  0B FF 00 0B 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
400    0475  RET             0B 10111011  0B FF 00 0B 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
401    045B  POP DE          0B 10111011  0B FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
402    045C  POP HL          0B 10111011  0B FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
403    045D  RET             0B 10111011  0B FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
404    040E  INC A           0C 00101001  0B FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
405    040F  INC B           0C 00101001  0C FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
406    0410  CP 46H          0C 10101011  0C FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
407    0412  JR Z,+4         0C 10101011  0C FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
408    0414  JR -9           0C 10101011  0C FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
409    040B  CALL 044BH      0C 10101011  0C FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
410    044B  PUSH HL         0C 10101011  0C FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
411    044C  PUSH DE         0C 10101011  0C FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
412    044D  LD D,00H        0C 10101011  0C FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
413    044F  LD HL,1002H     0C 10101011  0C FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
414    0452  LD E,(HL)       0C 10101011  0C FF 00 0C 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
415    0453  LD HL,1004H     0C 10101011  0C FF 00 0C 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
416    0456  ADD HL,DE       0C 10101000  0C FF 00 0C 10 10 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
417    0457  LD (HL),B       0C 10101000  0C FF 00 0C 10 10 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
418    0458  CALL 046BH      0C 10101000  0C FF 00 0C 10 10 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
419    046B  PUSH BC         0C 10101000  0C FF 00 0C 10 10 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
420    046C  LD HL,1002H     0C 10101000  0C FF 00 0C 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
421    046F  LD B,(HL)       0C 10101000  0C FF 00 0C 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
422    0470  CALL 0461H      0C 10101000  0C FF 00 0C 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
423    0461  INC B           0C 00101000  0D FF 00 0C 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
424    0462  CP 3FH          0C 10111011  0D FF 00 0C 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
425    0464  JR Z,+4         0C 10111011  0D FF 00 0C 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
426    0466  JR +4           0C 10111011  0D FF 00 0C 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
427    046A  RET             0C 10111011  0D FF 00 0C 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
428    0473  LD (HL),B       0C 10111011  0D FF 00 0C 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
429    0474  POP BC          0C 10111011  0C FF 00 0C 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
